code,interlevel,location,original,
31408001,Bgy,Cutcut,TRUE,
31408002,Bgy,Daungan,TRUE,
31408003,Bgy,Ilang-Ilang,TRUE,
31408004,Bgy,Malis,TRUE,
31408005,Bgy,Panginay,TRUE,
31408006,Bgy,Poblacion,TRUE,
31408007,Bgy,Pritil,TRUE,
31408008,Bgy,Pulong Gubat,TRUE,
31408009,Bgy,Santa Cruz,TRUE,
31408010,Bgy,Santa Rita,TRUE,
31408011,Bgy,Tabang,TRUE,
31408012,Bgy,Tabe,TRUE,
31408013,Bgy,Tiaong,TRUE,
31408015,Bgy,Tuktukan,TRUE,
31409000,Mun,HAGONOY,TRUE,
31409001,Bgy,Abulalas,TRUE,
31409002,Bgy,Carillo,TRUE,
31409003,Bgy,Iba,TRUE,
31409004,Bgy,Mercado,TRUE,
31409005,Bgy,Palapat,TRUE,
31409006,Bgy,Pugad,TRUE,
31409007,Bgy,Sagrada Familia,TRUE,
31409008,Bgy,San Agustin,TRUE,
31409009,Bgy,San Isidro,TRUE,
31409011,Bgy,San Jose,TRUE,
31409012,Bgy,San Juan,TRUE,
31409013,Bgy,San Miguel,TRUE,
31409014,Bgy,San Nicolas,TRUE,
31409015,Bgy,San Pablo,TRUE,
31409016,Bgy,San Pascual,TRUE,
31409017,Bgy,San Pedro,TRUE,
31409018,Bgy,San Roque,TRUE,
31409019,Bgy,San Sebastian,TRUE,
31409020,Bgy,Santa Cruz,TRUE,
31409021,Bgy,Santa Elena,TRUE,
31409022,Bgy,Santa Monica,TRUE,
31409023,Bgy,Santo Niño,TRUE,
31409023,Bgy,Santo Niño (Pob.),FALSE,
31409024,Bgy,Santo Rosario,TRUE,
31409025,Bgy,Tampok,TRUE,
31409026,Bgy,Tibaguin,TRUE,
31409027,Bgy,Iba-Ibayo,TRUE,
31410000,City,MALOLOS,TRUE,
31410001,Bgy,Anilao,TRUE,
31410002,Bgy,Atlag,TRUE,
31410003,Bgy,Babatnin,TRUE,
31410004,Bgy,Bagna,TRUE,
31410005,Bgy,Bagong Bayan,TRUE,
31410006,Bgy,Balayong,TRUE,
31410007,Bgy,Balite,TRUE,
31410008,Bgy,Bangkal,TRUE,
31410010,Bgy,Barihan,TRUE,
31410012,Bgy,Bulihan,TRUE,
31410013,Bgy,Bungahan,TRUE,
31410014,Bgy,Dakila,TRUE,
31410015,Bgy,Guinhawa,TRUE,
31410016,Bgy,Caingin,TRUE,
31410017,Bgy,Calero,TRUE,
31410018,Bgy,Caliligawan,TRUE,
31410019,Bgy,Canalate,TRUE,
31410020,Bgy,Caniogan,TRUE,
31410021,Bgy,Catmon,TRUE,
31410022,Bgy,Ligas,TRUE,
31410023,Bgy,Liyang,TRUE,
31410025,Bgy,Longos,TRUE,
31410026,Bgy,Look 1st,TRUE,
31410027,Bgy,Look 2nd,TRUE,
31410028,Bgy,Lugam,TRUE,
31410029,Bgy,Mabolo,TRUE,
31410031,Bgy,Mambog,TRUE,
31410032,Bgy,Masile,TRUE,
31410033,Bgy,Matimbo,TRUE,
31410034,Bgy,Mojon,TRUE,
31410035,Bgy,Namayan,TRUE,
31410036,Bgy,Niugan,TRUE,
31410037,Bgy,Pamarawan,TRUE,
31410038,Bgy,Panasahan,TRUE,
31410039,Bgy,Pinagbakahan,TRUE,
31410041,Bgy,San Agustin,TRUE,
31410042,Bgy,San Gabriel,TRUE,
31410043,Bgy,San Juan,TRUE,
31410044,Bgy,San Pablo,TRUE,
31410045,Bgy,San Vicente (Pob.),FALSE,
31410045,Bgy,San Vicente,TRUE,
31410046,Bgy,Santiago,TRUE,
31410047,Bgy,Santisima Trinidad,TRUE,
31410048,Bgy,Santo Cristo,TRUE,
31410049,Bgy,Santo Niño,TRUE,
31410049,Bgy,Santo Niño (Pob.),FALSE,
31410050,Bgy,Santo Rosario,TRUE,
31410050,Bgy,Santo Rosario (Pob.),FALSE,
31410051,Bgy,Santol,TRUE,
31410052,Bgy,Sumapang Bata,TRUE,
31410053,Bgy,Sumapang Matanda,TRUE,
31410054,Bgy,Taal,TRUE,
31410055,Bgy,Tikay,TRUE,
31410056,Bgy,Cofradia,TRUE,
31411000,Mun,MARILAO,TRUE,
31411001,Bgy,Abangan Norte,TRUE,
31411002,Bgy,Abangan Sur,TRUE,
31411003,Bgy,Ibayo,TRUE,
31411004,Bgy,Lambakin,TRUE,
31411005,Bgy,Lias,TRUE,
31411006,Bgy,Loma de Gato,TRUE,
31411007,Bgy,Nagbalon,TRUE,
31411008,Bgy,Patubig,TRUE,
31411009,Bgy,Poblacion 1,FALSE,
31411009,Bgy,Poblacion I,TRUE,
31411010,Bgy,Poblacion 2,FALSE,
31411010,Bgy,Poblacion II,TRUE,
31411011,Bgy,Prenza 1,FALSE,
31411011,Bgy,Prenza I,TRUE,
31411012,Bgy,Prenza 2,FALSE,
31411012,Bgy,Prenza II,TRUE,
31411013,Bgy,Santa Rosa 1,FALSE,
31411013,Bgy,Santa Rosa I,TRUE,
31411014,Bgy,Santa Rosa 2,FALSE,
31411014,Bgy,Santa Rosa II,TRUE,
31411015,Bgy,Saog,TRUE,
31411016,Bgy,Tabing Ilog,TRUE,
31412000,City,MEYCAUAYAN,TRUE,
31412001,Bgy,Bagbaguin,TRUE,
31412002,Bgy,Bahay Pare,TRUE,
31412003,Bgy,Bancal,TRUE,
31412004,Bgy,Banga,TRUE,
31412005,Bgy,Bayugo,TRUE,
31412006,Bgy,Calvario,TRUE,
31412007,Bgy,Camalig,TRUE,
31412008,Bgy,Hulo,TRUE,
31412009,Bgy,Iba,TRUE,
31412010,Bgy,Langka,TRUE,
31412011,Bgy,Lawa,TRUE,
31412012,Bgy,Libtong,TRUE,
31412013,Bgy,Liputan,TRUE,
31412014,Bgy,Longos,TRUE,
31412015,Bgy,Malhacan,TRUE,
31412016,Bgy,Pajo,TRUE,
31412017,Bgy,Pandayan,TRUE,
31412018,Bgy,Pantoc,TRUE,
31412019,Bgy,Perez,TRUE,
31412020,Bgy,Poblacion,TRUE,
31412021,Bgy,Saluysoy,TRUE,
31412022,Bgy,Saint Francis (Gasak),TRUE,
31412022,Bgy,Gasak,TRUE,
31412022,Bgy,Saint Francis,TRUE,
31412023,Bgy,Tugatog,TRUE,
31412024,Bgy,Ubihan,TRUE,
31412025,Bgy,Zamora,TRUE,
31412026,Bgy,Caingin,TRUE,
31413000,Mun,NORZAGARAY,TRUE,
31413003,Bgy,Bangkal,TRUE,
31413004,Bgy,Baraka,TRUE,
31413006,Bgy,Bigte,TRUE,
31413007,Bgy,Bitungol,TRUE,
31413015,Bgy,Matictic,TRUE,
31413016,Bgy,Minuyan,TRUE,
31413020,Bgy,Partida,TRUE,
31413021,Bgy,Pinagtulayan,TRUE,
31413022,Bgy,Poblacion,TRUE,
31413024,Bgy,San Mateo,TRUE,
31413031,Bgy,Tigbe,TRUE,
31413032,Bgy,San Lorenzo,TRUE,
31413033,Bgy,Friendship Village Resources,TRUE,
31413033,Bgy,FVR,TRUE,
31413033,Bgy,Friendship Village Resources (FVR),TRUE,
31414000,Mun,OBANDO,TRUE,
31414001,Bgy,Binuangan,TRUE,
31414002,Bgy,Catanghalan,TRUE,
31414003,Bgy,Hulo,TRUE,
31414004,Bgy,Lawa,TRUE,
31414005,Bgy,Salambao,TRUE,
31414006,Bgy,Paco,TRUE,
31414007,Bgy,Pag-asa (Pob.),FALSE,
31414007,Bgy,Pag-asa,TRUE,
31414008,Bgy,Paliwas,TRUE,
31414009,Bgy,Panghulo,TRUE,
31414010,Bgy,San Pascual,TRUE,
31414011,Bgy,Tawiran,TRUE,
31415000,Mun,PANDI,TRUE,
31415001,Bgy,Bagbaguin,TRUE,
31415002,Bgy,Bagong Barrio,TRUE,
31415003,Bgy,Bunsuran 3,FALSE,
31415003,Bgy,Bunsuran III,TRUE,
31415004,Bgy,Bunsuran 1,FALSE,
31415004,Bgy,Bunsuran I,TRUE,
31415005,Bgy,Bunsuran 2,FALSE,
31415005,Bgy,Bunsuran II,TRUE,
31415006,Bgy,Cacarong Bata,TRUE,
31415007,Bgy,Cacarong Matanda,TRUE,
31415008,Bgy,Cupang,TRUE,
31415009,Bgy,Malibong Bata,TRUE,
31415010,Bgy,Malibong Matanda,TRUE,
31415011,Bgy,Manatal,TRUE,
31415012,Bgy,Mapulang Lupa,TRUE,
31415013,Bgy,Masagana,TRUE,
31415014,Bgy,Masuso,TRUE,
31415015,Bgy,Pinagkuartelan,TRUE,
31415016,Bgy,Poblacion,TRUE,
31415017,Bgy,Real de Cacarong,TRUE,
31415018,Bgy,San Roque,TRUE,
31415019,Bgy,Siling Bata,TRUE,
31415020,Bgy,Siling Matanda,TRUE,
31415021,Bgy,Baka-bakahan,TRUE,
31415022,Bgy,Santo Niño,TRUE,
31416000,Mun,PAOMBONG,TRUE,
31416001,Bgy,Binakod,TRUE,
31416002,Bgy,Kapitangan,TRUE,
31416003,Bgy,Malumot,TRUE,
31416004,Bgy,Masukol,TRUE,
31416006,Bgy,Pinalagdan,TRUE,
31416007,Bgy,Poblacion,TRUE,
31416009,Bgy,San Isidro 1,FALSE,
31416009,Bgy,San Isidro I,TRUE,
31416010,Bgy,San Isidro II,TRUE,
31416010,Bgy,San Isidro 2,FALSE,
31416011,Bgy,San Jose,TRUE,
31416012,Bgy,San Roque,TRUE,
31416013,Bgy,San Vicente,TRUE,
31416014,Bgy,Santa Cruz,TRUE,
31416015,Bgy,Santo Niño,TRUE,
31416016,Bgy,Santo Rosario,TRUE,
31417000,Mun,PLARIDEL,TRUE,
31417001,Bgy,Agnaya,TRUE,
31417002,Bgy,Bagong Silang,TRUE,
31417003,Bgy,Banga I,TRUE,
31417003,Bgy,Banga 1,FALSE,
31417004,Bgy,Banga 2,FALSE,
31417004,Bgy,Banga II,TRUE,
31417005,Bgy,Bintog,TRUE,
31417006,Bgy,Bulihan,TRUE,
31417007,Bgy,Culianin,TRUE,
31417008,Bgy,Dampol,TRUE,
31417010,Bgy,Lagundi,TRUE,
31417011,Bgy,Lalangan,TRUE,
31417012,Bgy,Lumang Bayan,TRUE,
31417014,Bgy,Parulan,TRUE,
31417015,Bgy,Poblacion,TRUE,
31417016,Bgy,Rueda,TRUE,
31417017,Bgy,San Jose,TRUE,
31417018,Bgy,Santa Ines,TRUE,
31417019,Bgy,Santo Niño,TRUE,
31417020,Bgy,Sipat,TRUE,
31417021,Bgy,Tabang,TRUE,
31418000,Mun,PULILAN,TRUE,
31418001,Bgy,Balatong A,TRUE,
31418002,Bgy,Balatong B,TRUE,
31418003,Bgy,Cutcot,TRUE,
31418005,Bgy,Dampol I,TRUE,
31418005,Bgy,Dampol 1,FALSE,
31418006,Bgy,Dampol II-A,TRUE,
31418007,Bgy,Dampol II-B,TRUE,
31418008,Bgy,Dulong Malabon,TRUE,
31418009,Bgy,Inaon,TRUE,
31418010,Bgy,Longos,TRUE,
31418011,Bgy,Lumbac,TRUE,
31418018,Bgy,Paltao,TRUE,
31418020,Bgy,Penabatan,TRUE,
31418022,Bgy,Poblacion,TRUE,
31418025,Bgy,Santa Peregrina,TRUE,
31418026,Bgy,Santo Cristo,TRUE,
31418033,Bgy,Taal,TRUE,
31418034,Bgy,Tabon,TRUE,
31418035,Bgy,Tibag,TRUE,
31418037,Bgy,Tinejero,TRUE,
31419000,Mun,SAN ILDEFONSO,TRUE,
31419001,Bgy,Akle,TRUE,
31419002,Bgy,Alagao,TRUE,
31419003,Bgy,Anyatam,TRUE,
31419006,Bgy,Bagong Barrio,TRUE,
31419007,Bgy,Basuit,TRUE,
31419008,Bgy,Bubulong Munti,TRUE,
31419009,Bgy,Bubulong Malaki,TRUE,
31419010,Bgy,Buhol na Mangga,TRUE,
31419011,Bgy,Bulusukan,TRUE,
31419012,Bgy,Calasag,TRUE,
31419013,Bgy,Calawitan,TRUE,
31419014,Bgy,Casalat,TRUE,
31419015,Bgy,Gabihan,TRUE,
31419016,Bgy,Garlang,TRUE,
31419017,Bgy,Lapnit,TRUE,
31419018,Bgy,Maasim,TRUE,
31419019,Bgy,Makapilapil,TRUE,
31419020,Bgy,Malipampang,TRUE,
31419021,Bgy,Matimbubong,TRUE,
31419022,Bgy,Nabaong Garlang,TRUE,
31419023,Bgy,Palapala,TRUE,
31419024,Bgy,Pasong Bangkal,TRUE,
31419025,Bgy,Pinaod,TRUE,
31419026,Bgy,Poblacion,TRUE,
31419027,Bgy,Pulong Tamo,TRUE,
31419028,Bgy,San Juan,TRUE,
31419029,Bgy,Santa Catalina Bata,TRUE,
31419030,Bgy,Santa Catalina Matanda,TRUE,
31419031,Bgy,Sapang Dayap,TRUE,
31419032,Bgy,Sapang Putik,TRUE,
31419033,Bgy,Sapang Putol,TRUE,
31419034,Bgy,Sumandig,TRUE,
31419035,Bgy,Telepatio,TRUE,
31419036,Bgy,Upig,TRUE,
31419037,Bgy,Umpucan,TRUE,
31419038,Bgy,Mataas na Parang,TRUE,
31420000,City,SAN JOSE DEL MONTE,TRUE,
31420001,Bgy,Bagong Buhay,TRUE,
31420002,Bgy,Dulong Bayan,TRUE,
31420003,Bgy,Gaya-gaya,TRUE,
31420004,Bgy,Kaypian,TRUE,
31420005,Bgy,Kaybanban,TRUE,
31420006,Bgy,Minuyan,TRUE,
31420007,Bgy,Muzon,TRUE,
31420008,Bgy,Poblacion,TRUE,
31420009,Bgy,Santo Cristo,TRUE,
31420010,Bgy,Sapang Palay,TRUE,
31420011,Bgy,Tungkong Mangga,TRUE,
31420012,Bgy,Citrus,TRUE,
31420013,Bgy,San Martin,TRUE,
31420014,Bgy,Santa Cruz,TRUE,
31420015,Bgy,Fatima,TRUE,
31420016,Bgy,San Pedro,TRUE,
31420017,Bgy,San Rafael,TRUE,
31420018,Bgy,Santo Niño,TRUE,
31420019,Bgy,Assumption,TRUE,
31420020,Bgy,Bagong Buhay II,TRUE,
31420020,Bgy,Bagong Buhay 2,FALSE,
31420021,Bgy,Bagong Buhay 3,FALSE,
31420021,Bgy,Bagong Buhay III,TRUE,
31420022,Bgy,Ciudad Real,TRUE,
31420023,Bgy,Fatima 2,FALSE,
31420023,Bgy,Fatima II,TRUE,
31420024,Bgy,Fatima III,TRUE,
31420024,Bgy,Fatima 3,FALSE,
31420025,Bgy,Fatima IV,TRUE,
31420025,Bgy,Fatima 4,FALSE,
31420026,Bgy,Fatima V,TRUE,
31420026,Bgy,Fatima 5,FALSE,
31420027,Bgy,Francisco Homes-Guijo,TRUE,
31420028,Bgy,Francisco Homes-Mulawin,TRUE,
31420029,Bgy,Francisco Homes-Narra,TRUE,
31420030,Bgy,Francisco Homes-Yakal,TRUE,
31420031,Bgy,Graceville,TRUE,
31420032,Bgy,Gumaoc Central,TRUE,
31420033,Bgy,Gumaoc East,TRUE,
31420034,Bgy,Gumaoc West,TRUE,
31420035,Bgy,Lawang Pari,TRUE,
31420036,Bgy,Maharlika,TRUE,
31420037,Bgy,Minuyan 2,FALSE,
31420037,Bgy,Minuyan II,TRUE,
31420038,Bgy,Minuyan 3,FALSE,
31420038,Bgy,Minuyan III,TRUE,
31420039,Bgy,Minuyan 4,FALSE,
31420039,Bgy,Minuyan IV,TRUE,
31420040,Bgy,Minuyan 5,FALSE,
31420040,Bgy,Minuyan V,TRUE,
31420041,Bgy,Minuyan Proper,TRUE,
31420042,Bgy,Paradise 3,FALSE,
31420042,Bgy,Paradise III,TRUE,
31420043,Bgy,Poblacion 1,FALSE,
31420043,Bgy,Poblacion I,TRUE,
31420044,Bgy,San Isidro,TRUE,
31420045,Bgy,San Manuel,TRUE,
31420046,Bgy,San Martin II,TRUE,
31420046,Bgy,San Martin 2,FALSE,
31420047,Bgy,San Martin 3,FALSE,
31420047,Bgy,San Martin III,TRUE,
31420048,Bgy,San Martin 4,FALSE,
31420048,Bgy,San Martin IV,TRUE,
31420049,Bgy,San Rafael 1,FALSE,
31420049,Bgy,San Rafael I,TRUE,
31420050,Bgy,San Rafael III,TRUE,
31420050,Bgy,San Rafael 3,FALSE,
31420051,Bgy,San Rafael IV,TRUE,
31420051,Bgy,San Rafael 4,FALSE,
31420052,Bgy,San Rafael V,TRUE,
31420052,Bgy,San Rafael 5,FALSE,
31420053,Bgy,San Roque,TRUE,
31420054,Bgy,Santa Cruz 2,FALSE,
31420054,Bgy,Santa Cruz II,TRUE,
31420055,Bgy,Santa Cruz III,TRUE,
31420055,Bgy,Santa Cruz 3,FALSE,
31420056,Bgy,Santa Cruz 4,FALSE,
31420056,Bgy,Santa Cruz IV,TRUE,
31420057,Bgy,Santa Cruz 5,FALSE,
31420057,Bgy,Santa Cruz V,TRUE,
31420058,Bgy,Santo Niño 2,FALSE,
31420058,Bgy,Santo Niño II,TRUE,
31420059,Bgy,St. Martin de Porres,TRUE,
31421000,Mun,SAN MIGUEL,TRUE,
31421001,Bgy,Bagong Silang,TRUE,
31421002,Bgy,Balaong,TRUE,
31421003,Bgy,Balite,TRUE,
31421004,Bgy,Bantog,TRUE,
31421006,Bgy,Bardias,TRUE,
31421007,Bgy,Baritan,TRUE,
31421008,Bgy,Batasan Bata,TRUE,
31421009,Bgy,Batasan Matanda,TRUE,
31421011,Bgy,Biak-na-Bato,TRUE,
31421012,Bgy,Biclat,TRUE,
31421013,Bgy,Buga,TRUE,
31421014,Bgy,Buliran,TRUE,
31421015,Bgy,Bulualto,TRUE,
31421016,Bgy,Calumpang,TRUE,
31421019,Bgy,Cambio,TRUE,
31421020,Bgy,Camias,TRUE,
31421021,Bgy,Ilog-Bulo,TRUE,
31421023,Bgy,King Kabayo,TRUE,
31421024,Bgy,Labne,TRUE,
31421025,Bgy,Lambakin,TRUE,
31421027,Bgy,Magmarale,TRUE,
31421028,Bgy,Malibay,TRUE,
31421030,Bgy,Mandile,TRUE,
31421031,Bgy,Masalipit,TRUE,
31421032,Bgy,Pacalag,TRUE,
31421033,Bgy,Paliwasan,TRUE,
31421035,Bgy,Partida,TRUE,
31421036,Bgy,Pinambaran,TRUE,
31421037,Bgy,Poblacion,TRUE,
31421038,Bgy,Pulong Bayabas,TRUE,
31421039,Bgy,Sacdalan,TRUE,
31421040,Bgy,Salacot,TRUE,
31421041,Bgy,Salangan,TRUE,
31421043,Bgy,San Agustin,TRUE,
31421044,Bgy,San Jose,TRUE,
31421045,Bgy,San Juan,TRUE,
31421046,Bgy,San Vicente,TRUE,
31421047,Bgy,Santa Ines,TRUE,
31421048,Bgy,Santa Lucia,TRUE,
31421049,Bgy,Santa Rita Bata,TRUE,
31421050,Bgy,Santa Rita Matanda,TRUE,
31421051,Bgy,Sapang,TRUE,
31421052,Bgy,Sibul,TRUE,
31421054,Bgy,Tartaro,TRUE,
31421055,Bgy,Tibagan,TRUE,
31421056,Bgy,Bagong Pag-asa,TRUE,
31421057,Bgy,Pulong Duhat,TRUE,
31421058,Bgy,Maligaya,TRUE,
31421059,Bgy,Tigpalas,TRUE,
31422000,Mun,SAN RAFAEL,TRUE,
31422001,Bgy,BMA-Balagtas,TRUE,
31422002,Bgy,Banca-banca,TRUE,
31422003,Bgy,Caingin,TRUE,
31422004,Bgy,Coral na Bato,TRUE,
31422005,Bgy,Cruz na Daan,TRUE,
31422006,Bgy,Dagat-dagatan,TRUE,
31422007,Bgy,Diliman 1,FALSE,
31422007,Bgy,Diliman I,TRUE,
31422008,Bgy,Diliman II,TRUE,
31422008,Bgy,Diliman 2,FALSE,
31422009,Bgy,Capihan,TRUE,
31422010,Bgy,Libis,TRUE,
31422011,Bgy,Lico,TRUE,
31422012,Bgy,Maasim,TRUE,
31422013,Bgy,Mabalas-balas,TRUE,
31422014,Bgy,Maguinao,TRUE,
31422015,Bgy,Maronguillo,TRUE,
31422016,Bgy,Paco,TRUE,
31422017,Bgy,Pansumaloc,TRUE,
31422018,Bgy,Pantubig,TRUE,
31422019,Bgy,Pasong Bangkal,TRUE,
31422020,Bgy,Pasong Callos,TRUE,
31422021,Bgy,Pasong Intsik,TRUE,
31422022,Bgy,Pinacpinacan,TRUE,
31422023,Bgy,Poblacion,TRUE,
31422024,Bgy,Pulo,TRUE,
31422025,Bgy,Pulong Bayabas,TRUE,
31422026,Bgy,Salapungan,TRUE,
31422027,Bgy,Sampaloc,TRUE,
31422028,Bgy,San Agustin,TRUE,
31422030,Bgy,San Roque,TRUE,
31422031,Bgy,Talacsan,TRUE,
31422032,Bgy,Tambubong,TRUE,
31422033,Bgy,Tukod,TRUE,
31422034,Bgy,Ulingao,TRUE,
31422035,Bgy,Sapang Pahalang,TRUE,
31423000,Mun,SANTA MARIA,TRUE,
31423001,Bgy,Bagbaguin,TRUE,
31423002,Bgy,Balasing,TRUE,
31423003,Bgy,Buenavista,TRUE,
31423004,Bgy,Bulac,TRUE,
31423005,Bgy,Camangyanan,TRUE,
31423006,Bgy,Catmon,TRUE,
31423007,Bgy,Cay Pombo,TRUE,
31423008,Bgy,Caysio,TRUE,
31423009,Bgy,Guyong,TRUE,
31423010,Bgy,Lalakhan,TRUE,
31423011,Bgy,Mag-asawang Sapa,TRUE,
31423013,Bgy,Mahabang Parang,TRUE,
31423014,Bgy,Manggahan,TRUE,
31423015,Bgy,Parada,TRUE,
31423016,Bgy,Poblacion,TRUE,
31423017,Bgy,Pulong Buhangin,TRUE,
31423018,Bgy,San Gabriel,TRUE,
31423019,Bgy,San Jose Patag,TRUE,
31423020,Bgy,San Vicente,TRUE,
31423021,Bgy,Santa Clara,TRUE,
31423022,Bgy,Santa Cruz,TRUE,
31423023,Bgy,Silangan,TRUE,
31423024,Bgy,Tabing Bakod,TRUE,
31423025,Bgy,Tumana,TRUE,
31424000,Mun,DOÑA REMEDIOS TRINIDAD,TRUE,
31424001,Bgy,Bayabas,TRUE,
31424002,Bgy,Kabayunan,TRUE,
31424003,Bgy,Camachin,TRUE,
31424004,Bgy,Camachile,TRUE,
31424005,Bgy,Kalawakan,TRUE,
31424006,Bgy,Pulong Sampalok,TRUE,
31424007,Bgy,Talbak,TRUE,
31424008,Bgy,Sapang Bulak,TRUE,
34900000,Prov,NUEVA ECIJA,TRUE,
34901000,Mun,ALIAGA,TRUE,
34901003,Bgy,Betes,TRUE,
34901004,Bgy,Bibiclat,TRUE,
34901005,Bgy,Bucot,TRUE,
34901010,Bgy,La Purisima,TRUE,
34901015,Bgy,Magsaysay,TRUE,
34901016,Bgy,Macabucod,TRUE,
34901018,Bgy,Pantoc,TRUE,
34901020,Bgy,Poblacion Centro,TRUE,
34901021,Bgy,Poblacion East 1,FALSE,
34901021,Bgy,Poblacion East I,TRUE,
34901022,Bgy,Poblacion East 2,FALSE,
34901022,Bgy,Poblacion East II,TRUE,
34901023,Bgy,Poblacion West III,TRUE,
34901023,Bgy,Poblacion West 3,FALSE,
34901024,Bgy,Poblacion West 4,FALSE,
34901024,Bgy,Poblacion West IV,TRUE,
34901027,Bgy,San Carlos,TRUE,
34901028,Bgy,San Emiliano,TRUE,
34901029,Bgy,San Eustacio,TRUE,
34901030,Bgy,San Felipe Bata,TRUE,
34901031,Bgy,San Felipe Matanda,TRUE,
34901032,Bgy,San Juan,TRUE,
34901033,Bgy,San Pablo Bata,TRUE,
34901034,Bgy,San Pablo Matanda,TRUE,
34901035,Bgy,Santa Monica,TRUE,
34901036,Bgy,Santiago,TRUE,
34901038,Bgy,Santo Rosario,TRUE,
34901039,Bgy,Santo Tomas,TRUE,
34901040,Bgy,Sunson,TRUE,
34901042,Bgy,Umangan,TRUE,
34902000,Mun,BONGABON,TRUE,
34902001,Bgy,Antipolo,TRUE,
34902002,Bgy,Ariendo,TRUE,
34902003,Bgy,Bantug,TRUE,
34902004,Bgy,Calaanan,TRUE,
34902005,Bgy,Commercial,TRUE,
34902005,Bgy,Commercial (Pob.),FALSE,
34902006,Bgy,Cruz,TRUE,
34902007,Bgy,Digmala,TRUE,
34902008,Bgy,Curva,TRUE,
34902008,Bgy,J. Tomacruz,TRUE,
34902008,Bgy,Curva (J. Tomacruz),TRUE,
34902009,Bgy,Kaingin,TRUE,
34902009,Bgy,Kaingin (Pob.),FALSE,
34902010,Bgy,Labi,TRUE,
34902011,Bgy,Larcon,TRUE,
34902012,Bgy,Lusok,TRUE,
34902013,Bgy,Macabaclay,TRUE,
34902014,Bgy,Magtanggol (Pob.),FALSE,
34902014,Bgy,Magtanggol,TRUE,
34902015,Bgy,Mantile (Pob.),FALSE,
34902015,Bgy,Mantile,TRUE,
34902016,Bgy,Olivete,TRUE,
34902017,Bgy,Palo Maria,TRUE,
34902017,Bgy,Palo Maria (Pob.),FALSE,
34902018,Bgy,Pesa,TRUE,
34902020,Bgy,Rizal (Pob.),FALSE,
34902020,Bgy,Rizal,TRUE,
34902021,Bgy,Sampalucan,TRUE,
34902021,Bgy,Sampalucan (Pob.),FALSE,
34902022,Bgy,San Roque,TRUE,
34902022,Bgy,San Roque (Pob.),FALSE,
34902023,Bgy,Santor,TRUE,
34902024,Bgy,Sinipit,TRUE,
34902024,Bgy,Sinipit (Pob.),FALSE,
34902025,Bgy,Sisilang na Ligaya (Pob.),FALSE,
34902025,Bgy,Sisilang na Ligaya,TRUE,
34902026,Bgy,Social (Pob.),FALSE,
34902026,Bgy,Social,TRUE,
34902027,Bgy,Tugatug,TRUE,
34902028,Bgy,Tulay na Bato,TRUE,
34902028,Bgy,Tulay na Bato (Pob.),FALSE,
34902029,Bgy,Vega,TRUE,
34903000,City,CABANATUAN,TRUE,
34903002,Bgy,Aduas,TRUE,
34903002,Bgy,Aduas Centro,TRUE,
34903002,Bgy,Aduas Centro (Aduas),TRUE,
34903003,Bgy,Bagong Sikat,TRUE,
34903005,Bgy,Bagong Buhay,TRUE,
34903006,Bgy,Bakero,TRUE,
34903007,Bgy,Bakod Bayan,TRUE,
34903008,Bgy,Balite,TRUE,
34903009,Bgy,Bangad,TRUE,
34903010,Bgy,Bantug Bulalo,TRUE,
34903011,Bgy,Bantug Norte,TRUE,
34903012,Bgy,Barlis,TRUE,
34903013,Bgy,Barrera District (Pob.),FALSE,
34903013,Bgy,Barrera District,TRUE,
34903015,Bgy,Bernardo District,TRUE,
34903015,Bgy,Bernardo District (Pob.),FALSE,
34903016,Bgy,Bitas,TRUE,
34903017,Bgy,Bonifacio District (Pob.),FALSE,
34903017,Bgy,Bonifacio District,TRUE,
34903018,Bgy,Buliran,TRUE,
34903019,Bgy,Caalibangbangan,TRUE,
34903020,Bgy,Cabu,TRUE,
34903022,Bgy,Campo Tinio,TRUE,
34903023,Bgy,Kapitan Pepe,TRUE,
34903023,Bgy,Kapitan Pepe (Pob.),FALSE,
34903024,Bgy,Cinco-Cinco,TRUE,
34903025,Bgy,City Supermarket,TRUE,
34903025,Bgy,City Supermarket (Pob.),FALSE,
34903026,Bgy,Caudillo,TRUE,
34903027,Bgy,Communal,TRUE,
34903028,Bgy,Cruz Roja,TRUE,
34903029,Bgy,Daang Sarile,TRUE,
34903030,Bgy,Dalampang,TRUE,
34903031,Bgy,Dicarma,TRUE,
34903031,Bgy,Dicarma (Pob.),FALSE,
34903032,Bgy,Dimasalang (Pob.),FALSE,
34903032,Bgy,Dimasalang,TRUE,
34903033,Bgy,Dionisio S. Garcia,TRUE,
34903035,Bgy,Fatima (Pob.),FALSE,
34903035,Bgy,Fatima,TRUE,
34903036,Bgy,General Luna (Pob.),FALSE,
34903036,Bgy,General Luna,TRUE,
34903037,Bgy,Ibabao Bana,TRUE,
34903038,Bgy,Imelda District,TRUE,
34903039,Bgy,Isla (Pob.),FALSE,
34903039,Bgy,Isla,TRUE,
34903040,Bgy,Calawagan,TRUE,
34903040,Bgy,Kalawagan,TRUE,
34903040,Bgy,Calawagan (Kalawagan),TRUE,
34903041,Bgy,Kalikid Norte,TRUE,
34903042,Bgy,Kalikid Sur,TRUE,
34903043,Bgy,Lagare,TRUE,
34903044,Bgy,M. S. Garcia,TRUE,
